user_id,date,day_of_week,age,gender,weight_kg,height_cm,fitness_level,primary_sport,recovery_score,day_strain,sleep_hours,sleep_efficiency,sleep_performance,light_sleep_hours,rem_sleep_hours,deep_sleep_hours,wake_ups,time_to_fall_asleep_min,hrv,resting_heart_rate,hrv_baseline,rhr_baseline,respiratory_rate,skin_temp_deviation,calories_burned,workout_completed,activity_type,activity_duration_min,activity_strain,avg_heart_rate,max_heart_rate,activity_calories,hr_zone_1_min,hr_zone_2_min,hr_zone_3_min,hr_zone_4_min,hr_zone_5_min,workout_time_of_day
USER_00002,2023-01-06,Friday,56,Male,88.8,184.0,Elite,CrossFit,56.0,12.16,6.27,95.7,100.0,3.72,1.31,1.24,0,5.0,69.3,47.2,81,48,15.9,0.43,3652.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-01-07,Saturday,56,Male,88.8,184.0,Elite,CrossFit,54.9,4.47,7.78,86.4,100.0,4.62,1.76,1.4,1,5.0,78.5,48.9,81,48,16.1,0.06,2361.0,1,CrossFit,51,14.31,134.5,150.9,584.0,4.7,8.5,15.2,15.8,6.8,Evening
USER_00002,2023-01-08,Sunday,56,Male,88.8,184.0,Elite,CrossFit,31.8,1.7,6.13,81.6,100.0,3.64,1.48,1.01,0,5.0,78.1,40.3,81,48,15.5,-0.02,2078.0,1,CrossFit,48,13.97,133.9,150.3,543.0,5.5,9.8,14.7,14.1,4.5,Morning
USER_00002,2023-01-09,Monday,56,Male,88.8,184.0,Elite,CrossFit,31.9,9.04,6.84,75.7,100.0,4.25,1.54,1.04,0,5.0,73.1,53.1,81,48,16.8,0.38,3321.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-01-10,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,75.7,7.2,5.64,54.3,100.0,3.3,1.39,0.95,2,5.0,80.7,43.3,81,48,13.6,0.49,3223.0,1,CrossFit,73,19.02,143.7,160.1,1111.0,4.3,7.6,15.9,28.0,17.2,Evening
USER_00002,2023-01-11,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,43.4,15.52,6.64,72.4,100.0,3.99,1.35,1.3,0,5.0,44.1,52.4,81,48,13.6,-0.2,4235.0,1,CrossFit,46,12.94,131.9,148.3,485.0,3.8,9.6,13.0,14.5,5.8,Morning
USER_00002,2023-01-12,Thursday,56,Male,88.8,184.0,Elite,CrossFit,81.5,10.9,6.09,91.2,100.0,3.66,1.37,1.06,0,5.0,88.7,47.3,81,48,14.0,-0.02,3473.0,1,CrossFit,47,14.41,134.7,151.1,542.0,3.7,7.5,13.2,16.0,6.5,Afternoon
USER_00002,2023-01-13,Friday,56,Male,88.8,184.0,Elite,CrossFit,69.3,7.47,5.95,64.0,100.0,3.73,1.28,0.94,1,5.0,94.4,44.1,81,48,13.3,0.88,2984.0,1,CrossFit,70,11.48,129.0,145.4,643.0,6.1,11.8,21.8,19.5,10.8,Afternoon
USER_00002,2023-01-14,Saturday,56,Male,88.8,184.0,Elite,CrossFit,80.3,6.94,5.4,50.3,100.0,3.06,1.3,1.04,1,10.4,87.9,43.8,81,48,19.0,0.19,2766.0,1,CrossFit,47,13.75,133.4,149.8,517.0,4.5,11.0,14.5,13.4,3.7,Morning
USER_00002,2023-01-15,Sunday,56,Male,88.8,184.0,Elite,CrossFit,34.3,9.89,6.08,67.8,100.0,3.47,1.43,1.19,0,5.0,68.8,52.8,81,48,19.7,0.5,3190.0,1,CrossFit,56,14.41,134.7,151.1,654.0,3.6,10.6,18.0,17.4,7.0,Morning
USER_00002,2023-01-16,Monday,56,Male,88.8,184.0,Elite,CrossFit,48.5,9.43,4.0,67.7,100.0,2.3,0.99,0.72,0,5.0,83.1,48.6,81,48,18.4,-0.76,3316.0,1,CrossFit,50,14.08,134.1,150.5,568.0,6.4,9.6,13.8,14.6,6.1,Evening
USER_00002,2023-01-17,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,60.5,17.27,6.27,61.3,100.0,3.59,1.52,1.16,1,11.6,57.3,50.1,81,48,17.5,0.72,4268.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-01-18,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,75.4,13.1,5.67,76.4,100.0,3.37,1.3,0.99,1,5.0,72.3,48.9,81,48,17.2,-0.08,3547.0,1,CrossFit,60,13.44,132.8,149.2,645.0,7.3,12.6,18.0,15.8,6.2,Evening
USER_00002,2023-01-19,Thursday,56,Male,88.8,184.0,Elite,CrossFit,74.8,10.35,6.22,60.0,100.0,3.88,1.25,1.09,1,5.1,79.0,42.8,81,48,12.1,-0.33,3391.0,1,CrossFit,61,12.51,131.0,147.4,611.0,5.3,10.1,20.4,20.0,5.2,Morning
USER_00002,2023-01-20,Friday,56,Male,88.8,184.0,Elite,CrossFit,29.6,6.78,5.99,72.0,100.0,3.53,1.43,1.03,1,26.6,74.4,51.2,81,48,15.0,-0.64,2994.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-01-21,Saturday,56,Male,88.8,184.0,Elite,CrossFit,55.0,6.5,5.22,91.0,100.0,3.0,1.18,1.04,0,5.0,75.6,47.8,81,48,16.6,-0.33,2862.0,1,Walking,59,2.49,111.5,127.9,117.0,23.1,25.1,8.1,2.8,0.0,Morning
USER_00002,2023-01-22,Sunday,56,Male,88.8,184.0,Elite,CrossFit,69.4,2.02,5.88,66.8,100.0,3.58,1.37,0.93,1,7.4,114.9,41.8,81,48,16.7,0.48,1940.0,1,Weight Training,59,10.73,127.6,144.0,507.0,7.2,9.8,16.9,17.9,7.3,Morning
USER_00002,2023-01-23,Monday,56,Male,88.8,184.0,Elite,CrossFit,75.1,15.44,5.55,50.0,100.0,3.36,1.2,0.99,2,5.0,66.6,52.9,81,48,18.9,0.47,4080.0,1,Weight Training,65,10.17,126.4,142.8,529.0,7.7,9.8,18.3,21.4,7.8,Morning
USER_00002,2023-01-24,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,40.2,9.85,6.01,83.9,100.0,3.6,1.43,0.97,0,5.0,75.0,51.1,81,48,16.1,-1.19,3514.0,1,Walking,20,4.31,115.0,131.4,71.0,7.0,8.2,3.7,1.8,0.0,Morning
USER_00002,2023-01-25,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,48.7,4.83,6.04,64.4,100.0,3.57,1.32,1.15,1,14.8,73.3,45.0,81,48,16.1,-0.87,2591.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-01-26,Thursday,56,Male,88.8,184.0,Elite,CrossFit,48.1,11.5,5.68,62.5,100.0,3.16,1.39,1.13,0,5.0,78.6,48.9,81,48,15.6,0.03,3404.0,1,Cycling,53,10.34,126.8,143.2,439.0,6.3,12.2,13.4,15.7,5.4,Morning
USER_00002,2023-01-27,Friday,56,Male,88.8,184.0,Elite,CrossFit,58.8,4.68,5.49,51.2,100.0,3.09,1.33,1.08,0,10.0,105.5,42.5,81,48,18.2,-0.18,2750.0,1,CrossFit,64,9.48,125.1,141.5,485.0,11.8,22.4,20.4,6.6,2.8,Evening
USER_00002,2023-01-28,Saturday,56,Male,88.8,184.0,Elite,CrossFit,59.9,5.24,5.54,67.2,100.0,3.22,1.32,1.0,1,14.6,89.5,45.6,81,48,14.0,0.01,2293.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-01-29,Sunday,56,Male,88.8,184.0,Elite,CrossFit,57.6,4.27,6.16,69.8,100.0,3.65,1.28,1.23,0,9.9,89.3,40.7,81,48,18.8,-0.68,2401.0,1,Weight Training,55,7.92,122.1,138.5,348.0,9.8,17.9,13.8,10.7,2.9,Morning
USER_00002,2023-01-30,Monday,56,Male,88.8,184.0,Elite,CrossFit,54.6,17.9,5.85,62.7,100.0,3.45,1.45,0.95,1,5.0,46.0,60.0,81,48,15.2,0.09,4370.0,1,Yoga,32,3.38,113.2,129.6,87.0,14.0,13.5,4.3,0.2,0.0,Afternoon
USER_00002,2023-01-31,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,72.9,7.9,6.04,86.0,100.0,3.62,1.36,1.06,0,5.0,83.8,40.0,81,48,19.7,-0.13,2950.0,1,CrossFit,48,16.11,138.0,154.4,619.0,3.3,5.6,13.0,17.8,8.3,Morning
USER_00002,2023-02-01,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,46.4,8.06,7.28,76.2,100.0,4.37,1.51,1.4,0,5.0,69.1,47.5,81,48,16.4,0.97,2878.0,1,CrossFit,51,9.12,124.4,140.8,374.0,11.0,13.6,15.4,6.2,5.2,Afternoon
USER_00002,2023-02-02,Thursday,56,Male,88.8,184.0,Elite,CrossFit,46.7,3.96,6.96,64.0,100.0,4.29,1.62,1.05,0,6.3,88.7,49.4,81,48,15.5,-0.06,2174.0,1,CrossFit,44,14.49,134.9,151.3,511.0,5.0,9.3,13.9,13.2,2.7,Morning
USER_00002,2023-02-03,Friday,56,Male,88.8,184.0,Elite,CrossFit,34.6,10.64,5.28,50.7,100.0,3.02,1.24,1.02,1,6.0,60.8,48.0,81,48,16.5,-0.45,3130.0,1,Cycling,81,9.69,125.5,141.9,635.0,19.7,26.4,22.4,9.8,3.6,Evening
USER_00002,2023-02-04,Saturday,56,Male,88.8,184.0,Elite,CrossFit,63.8,11.2,6.98,67.3,100.0,3.94,1.66,1.38,1,5.5,83.5,48.6,81,48,14.7,0.25,3394.0,1,CrossFit,67,16.17,138.2,154.6,867.0,4.3,9.9,15.7,23.0,14.0,Morning
USER_00002,2023-02-05,Sunday,56,Male,88.8,184.0,Elite,CrossFit,59.4,2.74,6.57,56.0,100.0,3.78,1.59,1.2,1,13.5,77.6,46.7,81,48,16.1,0.55,2197.0,1,CrossFit,46,8.69,123.6,140.0,320.0,10.1,11.7,14.6,5.7,4.0,Evening
USER_00002,2023-02-06,Monday,56,Male,88.8,184.0,Elite,CrossFit,49.7,7.23,6.42,61.3,100.0,3.82,1.48,1.12,2,5.0,83.2,40.0,81,48,14.7,0.34,2659.0,1,Cycling,95,11.97,130.0,146.4,913.0,7.8,19.1,30.3,30.6,7.7,Evening
USER_00002,2023-02-07,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,67.3,16.54,6.09,60.4,100.0,3.57,1.48,1.04,0,5.0,60.7,45.2,81,48,15.5,0.12,4175.0,1,Running,54,4.81,116.0,132.4,208.0,21.0,20.5,6.8,3.6,2.2,Afternoon
USER_00002,2023-02-08,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,50.0,21.0,6.18,70.2,100.0,3.59,1.5,1.09,0,5.0,62.3,50.0,81,48,12.9,0.12,5201.0,1,CrossFit,65,13.36,132.7,149.1,702.0,9.0,15.5,16.4,21.3,3.5,Morning
USER_00002,2023-02-09,Thursday,56,Male,88.8,184.0,Elite,CrossFit,45.7,6.23,6.11,72.9,100.0,3.47,1.44,1.2,1,5.0,92.4,50.2,81,48,16.2,-0.52,2569.0,1,Weight Training,54,11.5,129.0,145.4,497.0,7.7,9.0,19.4,15.0,2.8,Evening
USER_00002,2023-02-10,Friday,56,Male,88.8,184.0,Elite,CrossFit,75.9,5.05,5.02,73.1,100.0,2.96,1.23,0.83,0,9.4,83.4,44.6,81,48,13.0,0.57,2425.0,1,CrossFit,64,12.43,130.9,147.3,637.0,7.1,9.7,21.4,21.6,4.3,Afternoon
USER_00002,2023-02-11,Saturday,56,Male,88.8,184.0,Elite,CrossFit,66.0,3.88,5.64,83.2,100.0,3.52,1.23,0.89,2,5.0,83.8,42.7,81,48,14.9,0.04,2583.0,1,CrossFit,54,15.18,136.2,152.6,656.0,2.7,7.9,14.4,19.3,9.8,Afternoon
USER_00002,2023-02-12,Sunday,56,Male,88.8,184.0,Elite,CrossFit,41.8,2.25,6.06,78.6,100.0,3.87,1.23,0.95,0,5.0,97.2,47.4,81,48,17.9,0.61,2579.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-02-13,Monday,56,Male,88.8,184.0,Elite,CrossFit,57.1,13.0,4.21,70.1,100.0,2.54,0.9,0.77,0,5.0,76.0,52.3,81,48,14.6,0.5,3782.0,1,Yoga,34,4.05,114.5,130.9,110.0,13.7,13.3,3.6,2.6,0.8,Morning
USER_00002,2023-02-14,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,72.5,14.77,6.69,65.0,100.0,4.03,1.36,1.3,0,5.0,58.1,48.7,81,48,16.9,0.85,3861.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-02-15,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,72.7,11.32,7.02,65.6,100.0,4.36,1.42,1.25,1,13.2,82.4,51.1,81,48,13.4,-0.33,3344.0,1,Cycling,63,11.76,129.6,146.0,593.0,4.6,10.9,20.7,23.1,3.7,Afternoon
USER_00002,2023-02-16,Thursday,56,Male,88.8,184.0,Elite,CrossFit,57.3,14.3,7.46,65.0,100.0,4.35,1.85,1.26,0,5.9,78.0,48.4,81,48,17.4,1.38,4059.0,1,Weight Training,62,13.23,132.4,148.8,656.0,6.8,10.4,20.1,17.4,7.2,Morning
USER_00002,2023-02-17,Friday,56,Male,88.8,184.0,Elite,CrossFit,51.1,8.19,6.31,54.7,100.0,3.78,1.5,1.03,1,5.0,84.6,43.3,81,48,15.6,-0.39,3218.0,1,Swimming,51,16.18,138.2,154.6,660.0,4.0,7.0,13.0,18.6,8.5,Morning
USER_00002,2023-02-18,Saturday,56,Male,88.8,184.0,Elite,CrossFit,62.3,10.25,6.02,50.0,100.0,3.64,1.21,1.17,2,20.7,57.8,46.5,81,48,18.7,1.1,3264.0,1,CrossFit,74,11.42,128.9,145.3,676.0,5.7,17.0,21.8,23.4,6.0,Morning
USER_00002,2023-02-19,Sunday,56,Male,88.8,184.0,Elite,CrossFit,79.2,2.87,6.02,65.2,100.0,3.58,1.39,1.05,2,6.6,77.6,40.0,81,48,19.6,0.62,2117.0,1,HIIT,22,16.41,138.6,155.0,289.0,0.4,3.5,5.8,8.3,4.0,Evening
USER_00002,2023-02-20,Monday,56,Male,88.8,184.0,Elite,CrossFit,62.2,12.46,5.57,58.9,100.0,3.13,1.37,1.07,1,12.4,50.1,45.6,81,48,17.6,-0.45,3747.0,1,Running,59,11.6,129.2,145.6,547.0,6.8,10.5,19.9,18.0,3.8,Afternoon
USER_00002,2023-02-21,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,86.3,16.6,5.21,67.7,100.0,3.31,1.12,0.79,0,5.0,54.9,52.0,81,48,13.7,-0.23,4347.0,1,CrossFit,47,14.9,135.7,152.1,560.0,5.4,11.5,12.2,14.3,3.5,Morning
USER_00002,2023-02-22,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,83.4,7.63,5.58,70.3,100.0,3.33,1.27,0.98,0,5.0,83.5,47.8,81,48,15.9,0.34,3194.0,1,CrossFit,51,15.68,137.2,153.6,640.0,3.5,7.3,11.1,19.0,10.2,Morning
USER_00002,2023-02-23,Thursday,56,Male,88.8,184.0,Elite,CrossFit,73.3,10.25,5.49,72.9,100.0,3.33,1.21,0.96,0,5.0,80.3,48.7,81,48,14.7,0.03,3187.0,1,CrossFit,66,15.9,137.6,154.0,840.0,0.5,12.2,14.2,24.2,14.9,Evening
USER_00002,2023-02-24,Friday,56,Male,88.8,184.0,Elite,CrossFit,67.1,15.63,5.68,75.1,100.0,3.52,1.23,0.93,1,5.0,70.1,45.9,81,48,12.4,0.55,3698.0,1,CrossFit,74,13.99,133.9,150.3,828.0,10.6,16.2,22.4,20.1,4.7,Morning
USER_00002,2023-02-25,Saturday,56,Male,88.8,184.0,Elite,CrossFit,75.8,4.83,6.55,78.0,100.0,3.98,1.5,1.07,0,5.0,103.0,47.7,81,48,15.6,-0.17,2477.0,1,Yoga,58,4.67,115.7,132.1,217.0,24.7,22.9,7.6,2.8,0.0,Evening
USER_00002,2023-02-26,Sunday,56,Male,88.8,184.0,Elite,CrossFit,75.6,4.76,4.98,74.1,100.0,2.86,1.22,0.9,1,5.0,99.5,43.0,81,48,13.2,0.37,2720.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-02-27,Monday,56,Male,88.8,184.0,Elite,CrossFit,46.5,11.09,5.83,61.3,100.0,3.53,1.18,1.11,1,5.0,66.4,49.4,81,48,15.2,-0.16,3686.0,1,CrossFit,50,12.74,131.5,147.9,514.0,6.6,11.4,14.4,13.5,4.5,Evening
USER_00002,2023-02-28,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,75.0,5.84,6.11,54.5,100.0,3.62,1.47,1.02,1,24.6,99.0,44.0,81,48,15.5,-0.14,2578.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-03-01,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,55.1,9.23,7.45,73.0,100.0,4.5,1.5,1.44,0,5.0,88.8,49.0,81,48,12.7,-0.52,3162.0,1,Weight Training,65,6.83,119.9,136.3,355.0,16.4,16.8,19.9,8.9,3.0,Afternoon
USER_00002,2023-03-02,Thursday,56,Male,88.8,184.0,Elite,CrossFit,33.2,17.4,4.8,79.0,100.0,2.86,1.16,0.78,0,5.0,70.1,58.7,81,48,15.5,-1.15,4246.0,1,Running,75,10.81,127.7,144.1,654.0,8.9,11.2,24.4,24.3,6.8,Afternoon
USER_00002,2023-03-03,Friday,56,Male,88.8,184.0,Elite,CrossFit,61.4,4.65,6.35,67.4,100.0,3.68,1.45,1.21,0,17.8,77.5,45.5,81,48,19.4,-0.02,2497.0,1,CrossFit,63,18.92,143.5,159.9,954.0,4.3,7.7,16.5,21.0,13.4,Evening
USER_00002,2023-03-04,Saturday,56,Male,88.8,184.0,Elite,CrossFit,60.4,5.59,5.91,67.0,100.0,3.58,1.43,0.9,0,5.0,114.8,47.2,81,48,13.9,1.32,2558.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-03-05,Sunday,56,Male,88.8,184.0,Elite,CrossFit,65.4,7.16,6.78,67.5,100.0,4.13,1.5,1.15,0,5.0,81.1,43.1,81,48,16.7,0.51,2734.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-03-06,Monday,56,Male,88.8,184.0,Elite,CrossFit,62.1,7.59,5.95,73.2,100.0,3.46,1.34,1.15,1,5.0,88.2,43.2,81,48,14.5,1.33,3298.0,1,CrossFit,73,14.83,135.5,151.9,866.0,5.0,16.7,23.9,21.6,5.8,Afternoon
USER_00002,2023-03-07,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,47.1,9.14,5.37,65.6,100.0,3.1,1.33,0.95,0,5.8,85.9,46.9,81,48,12.7,-0.52,3067.0,1,CrossFit,49,10.1,126.3,142.7,400.0,6.1,7.7,17.6,13.4,4.7,Evening
USER_00002,2023-03-08,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,69.6,11.56,5.93,80.6,100.0,3.32,1.43,1.18,0,5.0,70.9,50.9,81,48,16.6,-0.33,3434.0,1,Walking,41,2.33,111.1,127.5,76.0,17.4,15.5,5.8,2.3,0.0,Morning
USER_00002,2023-03-09,Thursday,56,Male,88.8,184.0,Elite,CrossFit,38.2,5.9,5.7,81.9,100.0,3.37,1.35,0.98,1,5.0,70.0,51.3,81,48,15.4,0.05,2944.0,1,CrossFit,46,11.72,129.5,145.9,439.0,3.6,8.6,15.0,14.3,5.3,Afternoon
USER_00002,2023-03-10,Friday,56,Male,88.8,184.0,Elite,CrossFit,73.1,19.77,4.67,65.4,100.0,2.83,1.12,0.71,0,5.0,63.2,54.6,81,48,14.0,0.22,4529.0,1,Weight Training,55,10.8,127.7,144.1,475.0,3.3,12.5,16.5,17.7,4.9,Afternoon
USER_00002,2023-03-11,Saturday,56,Male,88.8,184.0,Elite,CrossFit,58.6,7.22,6.08,82.5,100.0,3.41,1.47,1.2,0,5.0,74.4,47.7,81,48,16.0,-0.2,2560.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-03-12,Sunday,56,Male,88.8,184.0,Elite,CrossFit,61.6,6.5,6.4,82.6,100.0,3.64,1.6,1.16,0,5.0,93.0,43.5,81,48,13.9,0.9,2848.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-03-13,Monday,56,Male,88.8,184.0,Elite,CrossFit,72.8,9.21,6.1,59.7,100.0,3.67,1.39,1.04,0,5.0,76.3,43.7,81,48,18.1,-0.81,2944.0,1,CrossFit,59,15.67,137.2,153.6,740.0,4.1,10.4,11.7,19.1,13.7,Evening
USER_00002,2023-03-14,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,82.6,16.87,5.95,65.4,100.0,3.46,1.46,1.03,0,6.1,68.0,51.2,81,48,18.0,0.66,4189.0,1,CrossFit,62,14.79,135.5,151.9,734.0,5.9,11.2,18.2,20.5,6.2,Afternoon
USER_00002,2023-03-15,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,67.1,15.13,5.2,65.5,100.0,3.0,1.17,1.03,1,5.0,80.6,43.8,81,48,16.4,-0.4,4253.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-03-16,Thursday,56,Male,88.8,184.0,Elite,CrossFit,69.7,1.29,6.0,76.0,100.0,3.44,1.48,1.07,1,5.0,118.1,41.9,81,48,12.8,-0.46,1568.0,1,CrossFit,72,12.7,131.4,147.8,732.0,8.4,12.7,20.1,21.2,9.5,Afternoon
USER_00002,2023-03-17,Friday,56,Male,88.8,184.0,Elite,CrossFit,53.2,9.92,5.43,78.6,100.0,3.34,1.28,0.82,1,5.0,59.7,43.7,81,48,15.3,0.61,3109.0,1,CrossFit,54,16.38,138.6,155.0,708.0,2.9,9.6,10.9,19.5,11.2,Morning
USER_00002,2023-03-18,Saturday,56,Male,88.8,184.0,Elite,CrossFit,47.1,3.45,5.56,88.2,100.0,3.31,1.38,0.87,1,5.0,103.6,44.7,81,48,16.6,0.42,2191.0,1,CrossFit,45,13.3,132.6,149.0,479.0,5.3,9.1,14.7,11.9,4.0,Afternoon
USER_00002,2023-03-19,Sunday,56,Male,88.8,184.0,Elite,CrossFit,66.7,8.08,5.85,60.6,100.0,3.7,1.26,0.89,0,5.0,79.5,44.2,81,48,17.4,-0.4,2644.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-03-20,Monday,56,Male,88.8,184.0,Elite,CrossFit,89.4,12.22,6.85,72.1,100.0,3.95,1.61,1.3,0,5.0,80.3,42.6,81,48,15.7,0.5,3578.0,1,CrossFit,56,12.24,130.5,146.9,548.0,5.7,10.2,18.1,18.8,3.2,Afternoon
USER_00002,2023-03-21,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,69.3,13.16,6.86,77.3,100.0,4.26,1.38,1.22,1,5.0,77.6,52.0,81,48,14.3,-0.2,3758.0,1,Walking,55,4.0,114.4,130.8,176.0,21.9,23.5,7.5,2.1,0.0,Evening
USER_00002,2023-03-22,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,63.3,4.42,5.44,52.8,100.0,3.33,1.27,0.83,2,17.8,105.2,45.3,81,48,15.2,0.19,2521.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-03-23,Thursday,56,Male,88.8,184.0,Elite,CrossFit,69.9,7.19,4.63,66.1,100.0,2.83,1.02,0.78,0,7.4,78.4,41.7,81,48,17.0,-0.25,2843.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-03-24,Friday,56,Male,88.8,184.0,Elite,CrossFit,57.0,9.66,4.8,80.7,100.0,2.81,1.14,0.84,0,5.0,87.8,48.5,81,48,16.0,-0.01,3297.0,1,CrossFit,47,16.02,137.9,154.3,602.0,0.0,6.7,12.4,17.2,10.7,Afternoon
USER_00002,2023-03-25,Saturday,56,Male,88.8,184.0,Elite,CrossFit,50.2,6.88,6.17,57.8,100.0,3.79,1.35,1.03,0,11.8,99.4,40.9,81,48,15.6,0.41,3277.0,1,Cycling,96,12.44,130.9,147.3,956.0,12.6,21.7,26.9,26.1,8.8,Afternoon
USER_00002,2023-03-26,Sunday,56,Male,88.8,184.0,Elite,CrossFit,65.0,7.1,5.79,74.0,100.0,3.37,1.39,1.03,0,5.0,86.4,47.1,81,48,15.4,0.41,2617.0,1,CrossFit,60,10.41,126.9,143.3,499.0,3.9,14.6,17.8,17.7,6.0,Morning
USER_00002,2023-03-27,Monday,56,Male,88.8,184.0,Elite,CrossFit,34.5,0.7,6.95,86.9,100.0,4.39,1.46,1.1,0,5.0,88.2,47.9,81,48,15.1,-0.04,2500.0,1,CrossFit,52,12.51,131.0,147.4,523.0,3.3,10.1,17.7,17.9,3.1,Morning
USER_00002,2023-03-28,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,94.9,6.84,5.99,66.9,100.0,3.33,1.47,1.2,1,7.8,111.8,40.0,81,48,19.6,-0.51,3004.0,1,CrossFit,66,11.02,128.1,144.5,582.0,6.8,15.2,19.1,18.3,6.6,Evening
USER_00002,2023-03-29,Wednesday,56,Male,88.8,184.0,Elite,CrossFit,52.3,7.82,6.76,62.1,100.0,3.97,1.52,1.27,0,12.5,73.4,46.7,81,48,17.7,0.31,3167.0,1,CrossFit,73,11.88,129.8,146.2,694.0,5.1,16.1,22.3,21.4,8.1,Evening
USER_00002,2023-03-30,Thursday,56,Male,88.8,184.0,Elite,CrossFit,79.9,6.51,6.9,76.3,100.0,4.28,1.53,1.09,0,5.0,92.4,47.5,81,48,10.4,-0.52,2738.0,1,CrossFit,73,12.51,131.0,147.4,730.0,8.3,16.4,21.7,21.4,5.1,Morning
USER_00002,2023-03-31,Friday,56,Male,88.8,184.0,Elite,CrossFit,42.2,7.84,6.36,62.9,100.0,3.56,1.58,1.23,0,9.1,70.8,44.3,81,48,15.9,-0.74,3166.0,1,CrossFit,52,12.87,131.7,148.1,537.0,5.3,12.2,16.9,15.1,2.7,Afternoon
USER_00002,2023-04-01,Saturday,56,Male,88.8,184.0,Elite,CrossFit,45.5,5.38,7.02,66.7,100.0,4.17,1.67,1.18,0,5.0,78.2,49.1,81,48,15.5,-0.6,2541.0,1,CrossFit,54,12.68,131.4,147.8,548.0,3.3,9.6,18.8,17.1,5.3,Morning
USER_00002,2023-04-02,Sunday,56,Male,88.8,184.0,Elite,CrossFit,44.4,6.61,6.02,85.9,100.0,3.69,1.28,1.05,0,5.0,78.2,50.3,81,48,15.5,-0.16,3012.0,0,Rest Day,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
USER_00002,2023-04-03,Monday,56,Male,88.8,184.0,Elite,CrossFit,54.7,8.53,4.56,80.8,100.0,2.76,1.04,0.76,0,5.0,87.4,42.8,81,48,18.3,-0.73,2946.0,1,CrossFit,57,15.01,135.9,152.3,684.0,3.2,10.4,11.1,19.4,12.8,Morning
USER_00002,2023-04-04,Tuesday,56,Male,88.8,184.0,Elite,CrossFit,50.9,9.7,6.18,71.2,100.0,3.68,1.44,1.06,0,5.0,76.6,47.2,81,48,19.9,-0.15,3178.0,1,CrossFit,70,16.16,138.1,154.5,905.0,5.5,11.5,18.8,21.3,13.0,Afternoon
